# BUSCO version is: 5.4.4 
# The lineage dataset is: arthropoda_odb10 (Creation date: 2020-09-10, number of genomes: 90, number of BUSCOs: 1013)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
21361at6656	Duplicated	TRINITY_DN59160_c0_g1_i3:306-2201	714.7	457	https://www.orthodb.org/v10?query=21361at6656	phosphorylated CTD-interacting factor 1
21361at6656	Duplicated	TRINITY_DN59160_c0_g1_i4:357-2441	713.9	457	https://www.orthodb.org/v10?query=21361at6656	phosphorylated CTD-interacting factor 1
21367at6656	Complete	TRINITY_DN17304_c0_g1_i1:110-1732	125.6	312	https://www.orthodb.org/v10?query=21367at6656	protein smoothened
21385at6656	Complete	TRINITY_DN7259_c0_g2_i2:5-2440	431.6	540	https://www.orthodb.org/v10?query=21385at6656	RRP12-like protein
22098at6656	Duplicated	TRINITY_DN2733_c0_g1_i1:183-3353	1272.7	732	https://www.orthodb.org/v10?query=22098at6656	Coatomer subunit beta
22098at6656	Duplicated	TRINITY_DN2733_c0_g1_i5:180-2990	1247.7	718	https://www.orthodb.org/v10?query=22098at6656	Coatomer subunit beta
22098at6656	Duplicated	TRINITY_DN2733_c0_g1_i7:183-3311	1247.7	718	https://www.orthodb.org/v10?query=22098at6656	Coatomer subunit beta
22148at6656	Complete	TRINITY_DN4975_c0_g1_i1:157-2490	740.5	612	https://www.orthodb.org/v10?query=22148at6656	Exocyst complex component
22358at6656	Duplicated	TRINITY_DN32864_c0_g1_i1:244-3048	744.8	520	https://www.orthodb.org/v10?query=22358at6656	Protein-tyrosine phosphatase receptor IA-2 ectodomain
22358at6656	Duplicated	TRINITY_DN32864_c0_g1_i3:255-3059	744.8	520	https://www.orthodb.org/v10?query=22358at6656	Protein-tyrosine phosphatase receptor IA-2 ectodomain
22358at6656	Duplicated	TRINITY_DN32864_c0_g1_i4:359-3064	745.1	520	https://www.orthodb.org/v10?query=22358at6656	Protein-tyrosine phosphatase receptor IA-2 ectodomain
22364at6656	Complete	TRINITY_DN291220_c0_g1_i1:98-3358	1422.5	912	https://www.orthodb.org/v10?query=22364at6656	importin-5
22468at6656	Complete	TRINITY_DN195869_c0_g1_i1:0-2057	440.8	511	https://www.orthodb.org/v10?query=22468at6656	intraflagellar transport protein 122 homolog
22611at6656	Complete	TRINITY_DN5458_c0_g1_i1:116-2086	740.6	456	https://www.orthodb.org/v10?query=22611at6656	WD40-repeat-containing domain
22887at6656	Duplicated	TRINITY_DN9732_c0_g1_i1:218-2305	985.8	565	https://www.orthodb.org/v10?query=22887at6656	glycine--tRNA ligase
22887at6656	Duplicated	TRINITY_DN9732_c0_g1_i2:218-2305	985.8	565	https://www.orthodb.org/v10?query=22887at6656	glycine--tRNA ligase
23309at6656	Complete	TRINITY_DN1974_c0_g2_i1:23-1954	458.1	578	https://www.orthodb.org/v10?query=23309at6656	RINT1-like protein
23388at6656	Duplicated	TRINITY_DN4311_c0_g1_i2:80-3538	703.2	664	https://www.orthodb.org/v10?query=23388at6656	trafficking protein particle complex subunit 11
23388at6656	Duplicated	TRINITY_DN4311_c0_g1_i3:80-3541	709.2	664	https://www.orthodb.org/v10?query=23388at6656	trafficking protein particle complex subunit 11
23388at6656	Duplicated	TRINITY_DN4311_c0_g1_i4:80-3538	703.2	664	https://www.orthodb.org/v10?query=23388at6656	trafficking protein particle complex subunit 11
23388at6656	Duplicated	TRINITY_DN4311_c0_g1_i6:80-3538	703.2	664	https://www.orthodb.org/v10?query=23388at6656	trafficking protein particle complex subunit 11
23429at6656	Duplicated	TRINITY_DN2783_c0_g1_i11:312-1433	536.9	332	https://www.orthodb.org/v10?query=23429at6656	guanine nucleotide-releasing factor 2 isoform X1
23429at6656	Duplicated	TRINITY_DN2783_c0_g1_i1:312-1433	536.9	332	https://www.orthodb.org/v10?query=23429at6656	guanine nucleotide-releasing factor 2 isoform X1
23429at6656	Duplicated	TRINITY_DN2783_c0_g1_i7:312-1433	536.9	332	https://www.orthodb.org/v10?query=23429at6656	guanine nucleotide-releasing factor 2 isoform X1
23917at6656	Duplicated	TRINITY_DN38_c0_g1_i4:43-2097	731.2	555	https://www.orthodb.org/v10?query=23917at6656	N-terminal kinase-like protein
23917at6656	Duplicated	TRINITY_DN38_c0_g1_i7:43-2097	731.2	555	https://www.orthodb.org/v10?query=23917at6656	N-terminal kinase-like protein
23917at6656	Duplicated	TRINITY_DN38_c0_g1_i8:43-2097	731.2	555	https://www.orthodb.org/v10?query=23917at6656	N-terminal kinase-like protein
23917at6656	Duplicated	TRINITY_DN38_c0_g1_i9:43-2325	731.6	555	https://www.orthodb.org/v10?query=23917at6656	N-terminal kinase-like protein
24255at6656	Complete	TRINITY_DN1375_c0_g1_i1:396-2303	674.9	474	https://www.orthodb.org/v10?query=24255at6656	Ribosome biogenesis protein BOP1 homolog
24427at6656	Complete	TRINITY_DN3819_c0_g1_i5:249-2498	342.0	270	https://www.orthodb.org/v10?query=24427at6656	lateral signaling target protein 2 homolog
24459at6656	Duplicated	TRINITY_DN6861_c0_g1_i1:118-2163	383.4	447	https://www.orthodb.org/v10?query=24459at6656	pyridoxal-dependent decarboxylase domain-containing protein 1
24459at6656	Duplicated	TRINITY_DN6861_c0_g1_i2:118-2163	383.4	447	https://www.orthodb.org/v10?query=24459at6656	pyridoxal-dependent decarboxylase domain-containing protein 1
24459at6656	Duplicated	TRINITY_DN6861_c0_g1_i3:118-2163	383.4	447	https://www.orthodb.org/v10?query=24459at6656	pyridoxal-dependent decarboxylase domain-containing protein 1
24459at6656	Duplicated	TRINITY_DN6861_c0_g1_i5:118-2163	383.4	447	https://www.orthodb.org/v10?query=24459at6656	pyridoxal-dependent decarboxylase domain-containing protein 1
24556at6656	Duplicated	TRINITY_DN2903_c1_g1_i1:74-2929	429.2	547	https://www.orthodb.org/v10?query=24556at6656	vacuolar protein sorting-associated protein 54
24556at6656	Duplicated	TRINITY_DN2903_c1_g1_i2:74-2929	429.2	547	https://www.orthodb.org/v10?query=24556at6656	vacuolar protein sorting-associated protein 54
24556at6656	Duplicated	TRINITY_DN2903_c1_g1_i4:74-2929	429.2	547	https://www.orthodb.org/v10?query=24556at6656	vacuolar protein sorting-associated protein 54
24556at6656	Duplicated	TRINITY_DN2903_c1_g1_i6:74-2929	429.2	547	https://www.orthodb.org/v10?query=24556at6656	vacuolar protein sorting-associated protein 54
24573at6656	Complete	TRINITY_DN8542_c0_g1_i1:32-1975	462.1	424	https://www.orthodb.org/v10?query=24573at6656	Bromodomain-containing protein 7
25554at6656	Duplicated	TRINITY_DN1125_c0_g1_i1:34-3153	775.8	657	https://www.orthodb.org/v10?query=25554at6656	elongation factor-like GTPase 1
25554at6656	Duplicated	TRINITY_DN1125_c0_g1_i2:34-3153	775.8	657	https://www.orthodb.org/v10?query=25554at6656	elongation factor-like GTPase 1
25554at6656	Duplicated	TRINITY_DN1125_c0_g1_i4:34-3153	775.8	657	https://www.orthodb.org/v10?query=25554at6656	elongation factor-like GTPase 1
25680at6656	Duplicated	TRINITY_DN2999_c3_g1_i3:21-2162	450.3	536	https://www.orthodb.org/v10?query=25680at6656	Protein kintoun
25680at6656	Duplicated	TRINITY_DN2999_c3_g1_i6:21-2162	450.3	536	https://www.orthodb.org/v10?query=25680at6656	Protein kintoun
26078at6656	Complete	TRINITY_DN2086_c0_g2_i2:26-2821	411.9	544	https://www.orthodb.org/v10?query=26078at6656	UPF0505 protein C16orf62 homolog
26653at6656	Complete	TRINITY_DN295_c0_g1_i1:139-1971	953.4	518	https://www.orthodb.org/v10?query=26653at6656	ATP-binding cassette sub-family E member 1
26734at6656	Complete	TRINITY_DN215436_c0_g1_i1:58-2109	830.0	581	https://www.orthodb.org/v10?query=26734at6656	tRNA (cytosine(34)-C(5))-methyltransferase
27198at6656	Complete	TRINITY_DN42346_c0_g2_i1:158-2701	858.8	680	https://www.orthodb.org/v10?query=27198at6656	general vesicular transport factor p115
27515at6656	Duplicated	TRINITY_DN2750_c0_g1_i1:181-1785	447.0	367	https://www.orthodb.org/v10?query=27515at6656	GPI transamidase component PIG-T
27515at6656	Duplicated	TRINITY_DN2750_c0_g1_i2:181-1785	447.0	367	https://www.orthodb.org/v10?query=27515at6656	GPI transamidase component PIG-T
27515at6656	Duplicated	TRINITY_DN2750_c0_g1_i4:181-1785	447.0	367	https://www.orthodb.org/v10?query=27515at6656	GPI transamidase component PIG-T
27515at6656	Duplicated	TRINITY_DN2750_c0_g1_i5:181-1785	447.0	367	https://www.orthodb.org/v10?query=27515at6656	GPI transamidase component PIG-T
27617at6656	Complete	TRINITY_DN2879_c0_g1_i1:66-1904	581.6	438	https://www.orthodb.org/v10?query=27617at6656	cell division cycle protein 23 homolog
27655at6656	Complete	TRINITY_DN18386_c0_g1_i1:101-2614	1010.7	629	https://www.orthodb.org/v10?query=27655at6656	N-alpha-acetyltransferase 15, NatA auxiliary subunit
28325at6656	Complete	TRINITY_DN10994_c0_g1_i3:577-3279	1086.2	715	https://www.orthodb.org/v10?query=28325at6656	Serine/threonine-protein kinase TAO1
28380at6656	Duplicated	TRINITY_DN8394_c0_g1_i2:986-1792	281.1	152	https://www.orthodb.org/v10?query=28380at6656	Homeobox domain
28380at6656	Duplicated	TRINITY_DN8394_c0_g1_i5:986-1792	281.1	152	https://www.orthodb.org/v10?query=28380at6656	Homeobox domain
28380at6656	Duplicated	TRINITY_DN8394_c0_g1_i6:986-1792	281.1	152	https://www.orthodb.org/v10?query=28380at6656	Homeobox domain
28380at6656	Duplicated	TRINITY_DN8394_c0_g1_i7:986-1792	281.1	152	https://www.orthodb.org/v10?query=28380at6656	Homeobox domain
28380at6656	Duplicated	TRINITY_DN8394_c0_g1_i8:986-1792	281.1	152	https://www.orthodb.org/v10?query=28380at6656	Homeobox domain
28380at6656	Duplicated	TRINITY_DN8394_c0_g1_i9:986-1792	281.1	152	https://www.orthodb.org/v10?query=28380at6656	Homeobox domain
28519at6656	Complete	TRINITY_DN69009_c0_g2_i1:155-1984	737.7	488	https://www.orthodb.org/v10?query=28519at6656	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
28685at6656	Complete	TRINITY_DN9839_c0_g1_i1:1-1410	546.5	385	https://www.orthodb.org/v10?query=28685at6656	conserved oligomeric Golgi complex subunit 3
28872at6656	Missing
29213at6656	Duplicated	TRINITY_DN6333_c0_g1_i1:377-3817	988.9	707	https://www.orthodb.org/v10?query=29213at6656	regulator of nonsense transcripts 2
29213at6656	Duplicated	TRINITY_DN6333_c0_g1_i4:377-3712	989.1	707	https://www.orthodb.org/v10?query=29213at6656	regulator of nonsense transcripts 2
29213at6656	Duplicated	TRINITY_DN6333_c0_g1_i6:377-3817	988.9	707	https://www.orthodb.org/v10?query=29213at6656	regulator of nonsense transcripts 2
29213at6656	Duplicated	TRINITY_DN6333_c0_g1_i8:377-4046	988.9	707	https://www.orthodb.org/v10?query=29213at6656	regulator of nonsense transcripts 2
29213at6656	Duplicated	TRINITY_DN6333_c0_g1_i9:377-2974	990.3	706	https://www.orthodb.org/v10?query=29213at6656	regulator of nonsense transcripts 2
29237at6656	Complete	TRINITY_DN1672_c0_g1_i2:14-1018	414.8	267	https://www.orthodb.org/v10?query=29237at6656	Set1/Ash2 histone methyltransferase complex subunit ASH2
29365at6656	Complete	TRINITY_DN24797_c0_g1_i1:198-1967	555.2	471	https://www.orthodb.org/v10?query=29365at6656	Sec1-like protein
29730at6656	Complete	TRINITY_DN227777_c0_g1_i1:154-2280	470.0	383	https://www.orthodb.org/v10?query=29730at6656	nucleolar complex protein 2 homolog
29744at6656	Complete	TRINITY_DN38987_c0_g1_i1:95-2674	866.9	636	https://www.orthodb.org/v10?query=29744at6656	vacuolar protein sorting-associated protein 53 homolog
30156at6656	Complete	TRINITY_DN8328_c0_g1_i1:313-2547	511.4	519	https://www.orthodb.org/v10?query=30156at6656	conserved oligomeric Golgi complex subunit 2
30184at6656	Duplicated	TRINITY_DN5711_c0_g1_i1:73-2529	1033.9	609	https://www.orthodb.org/v10?query=30184at6656	pre-mRNA-splicing factor SYF1
30184at6656	Duplicated	TRINITY_DN5711_c0_g1_i2:50-2593	1052.7	624	https://www.orthodb.org/v10?query=30184at6656	pre-mRNA-splicing factor SYF1
30267at6656	Complete	TRINITY_DN21439_c0_g1_i1:0-2714	181.0	457	https://www.orthodb.org/v10?query=30267at6656	vacuolar protein sorting-associated protein 8 homolog
30463at6656	Duplicated	TRINITY_DN3399_c0_g1_i1:373-2526	467.4	490	https://www.orthodb.org/v10?query=30463at6656	exocyst complex component 8
30463at6656	Duplicated	TRINITY_DN3399_c0_g1_i2:364-2517	467.4	490	https://www.orthodb.org/v10?query=30463at6656	exocyst complex component 8
30463at6656	Duplicated	TRINITY_DN3399_c0_g1_i3:373-2583	457.3	484	https://www.orthodb.org/v10?query=30463at6656	exocyst complex component 8
30512at6656	Complete	TRINITY_DN3155_c0_g1_i1:71-2524	231.2	184	https://www.orthodb.org/v10?query=30512at6656	zinc finger protein 598
30526at6656	Duplicated	TRINITY_DN1277_c0_g1_i1:233-2584	584.6	581	https://www.orthodb.org/v10?query=30526at6656	neurochondrin homolog
30526at6656	Duplicated	TRINITY_DN1277_c0_g1_i2:51-2189	540.2	547	https://www.orthodb.org/v10?query=30526at6656	neurochondrin homolog
30642at6656	Complete	TRINITY_DN66196_c0_g1_i6:1-1038	515.4	294	https://www.orthodb.org/v10?query=30642at6656	uncharacterized protein LOC100115344
30822at6656	Complete	TRINITY_DN46590_c0_g1_i1:107-2095	721.3	464	https://www.orthodb.org/v10?query=30822at6656	Arginyl tRNA synthetase N-terminal domain
30918at6656	Duplicated	TRINITY_DN8753_c0_g1_i1:157-2322	669.0	595	https://www.orthodb.org/v10?query=30918at6656	protein bicaudal D
30918at6656	Duplicated	TRINITY_DN8753_c0_g1_i2:176-2341	669.0	595	https://www.orthodb.org/v10?query=30918at6656	protein bicaudal D
30962at6656	Duplicated	TRINITY_DN441_c0_g1_i1:40-3522	810.8	688	https://www.orthodb.org/v10?query=30962at6656	WD40-repeat-containing domain
30962at6656	Duplicated	TRINITY_DN441_c0_g1_i2:40-3366	763.7	695	https://www.orthodb.org/v10?query=30962at6656	WD40-repeat-containing domain
30962at6656	Duplicated	TRINITY_DN441_c0_g1_i3:40-3543	804.7	689	https://www.orthodb.org/v10?query=30962at6656	WD40-repeat-containing domain
30962at6656	Duplicated	TRINITY_DN441_c0_g1_i4:40-3534	805.8	687	https://www.orthodb.org/v10?query=30962at6656	WD40-repeat-containing domain
30962at6656	Duplicated	TRINITY_DN441_c0_g1_i5:40-3375	763.3	697	https://www.orthodb.org/v10?query=30962at6656	WD40-repeat-containing domain
30962at6656	Duplicated	TRINITY_DN441_c0_g1_i6:40-3531	810.2	689	https://www.orthodb.org/v10?query=30962at6656	WD40-repeat-containing domain
31014at6656	Complete	TRINITY_DN12624_c0_g1_i1:1471-4161	672.5	554	https://www.orthodb.org/v10?query=31014at6656	ATP-dependent DNA helicase Q4
31119at6656	Complete	TRINITY_DN13259_c0_g1_i1:133-2268	303.2	488	https://www.orthodb.org/v10?query=31119at6656	transducin beta-like protein 3
31196at6656	Complete	TRINITY_DN19787_c0_g1_i1:278-1141	503.7	272	https://www.orthodb.org/v10?query=31196at6656	Katanin p80 WD40 repeat-containing subunit B1
31333at6656	Complete	TRINITY_DN288432_c0_g1_i1:54-2114	805.8	555	https://www.orthodb.org/v10?query=31333at6656	Eukaryotic translation initiation factor 3 subunit B
31480at6656	Complete	TRINITY_DN887_c0_g2_i1:2-1786	250.5	235	https://www.orthodb.org/v10?query=31480at6656	Carboxylesterase, type B
31615at6656	Duplicated	TRINITY_DN6443_c0_g1_i10:118-2223	881.8	542	https://www.orthodb.org/v10?query=31615at6656	1,4-alpha-glucan-branching enzyme
31615at6656	Duplicated	TRINITY_DN6443_c0_g1_i11:120-1826	831.4	449	https://www.orthodb.org/v10?query=31615at6656	1,4-alpha-glucan-branching enzyme
31615at6656	Duplicated	TRINITY_DN6443_c0_g1_i12:1-1773	823.3	448	https://www.orthodb.org/v10?query=31615at6656	1,4-alpha-glucan-branching enzyme
31615at6656	Duplicated	TRINITY_DN6443_c0_g1_i1:118-2223	882.9	545	https://www.orthodb.org/v10?query=31615at6656	1,4-alpha-glucan-branching enzyme
31615at6656	Duplicated	TRINITY_DN6443_c0_g1_i6:1-1542	833.2	448	https://www.orthodb.org/v10?query=31615at6656	1,4-alpha-glucan-branching enzyme
31615at6656	Duplicated	TRINITY_DN6443_c0_g1_i7:118-2454	872.9	542	https://www.orthodb.org/v10?query=31615at6656	1,4-alpha-glucan-branching enzyme
31634at6656	Complete	TRINITY_DN9877_c0_g1_i1:88-2445	593.2	448	https://www.orthodb.org/v10?query=31634at6656	xylosyltransferase oxt
31820at6656	Duplicated	TRINITY_DN8138_c0_g1_i1:118-2571	688.6	483	https://www.orthodb.org/v10?query=31820at6656	Mannosyl-oligosaccharide glucosidase
31820at6656	Duplicated	TRINITY_DN8138_c0_g1_i3:118-2574	688.7	483	https://www.orthodb.org/v10?query=31820at6656	Mannosyl-oligosaccharide glucosidase
31886at6656	Complete	TRINITY_DN1921_c0_g2_i1:141-2300	962.2	573	https://www.orthodb.org/v10?query=31886at6656	protein crooked neck
31919at6656	Fragmented	TRINITY_DN5562_c0_g1_i1:0-455	319.1	149	https://www.orthodb.org/v10?query=31919at6656	protein HID1
32694at6656	Duplicated	TRINITY_DN3199_c0_g1_i1:54-2780	1132.4	762	https://www.orthodb.org/v10?query=32694at6656	Eukaryotic translation initiation factor 3 subunit C
32694at6656	Duplicated	TRINITY_DN3199_c0_g1_i2:54-2780	1132.4	762	https://www.orthodb.org/v10?query=32694at6656	Eukaryotic translation initiation factor 3 subunit C
32733at6656	Complete	TRINITY_DN35615_c1_g1_i4:266-1183	85.2	164	https://www.orthodb.org/v10?query=32733at6656	Cuticlin-1
32851at6656	Duplicated	TRINITY_DN11487_c0_g1_i1:125-2551	958.0	634	https://www.orthodb.org/v10?query=32851at6656	small G protein signaling modulator 3 homolog
32851at6656	Duplicated	TRINITY_DN11487_c0_g1_i3:122-2771	957.3	634	https://www.orthodb.org/v10?query=32851at6656	small G protein signaling modulator 3 homolog
32851at6656	Duplicated	TRINITY_DN11487_c0_g1_i4:125-2783	957.2	634	https://www.orthodb.org/v10?query=32851at6656	small G protein signaling modulator 3 homolog
32851at6656	Duplicated	TRINITY_DN11487_c0_g1_i5:122-2539	958.0	634	https://www.orthodb.org/v10?query=32851at6656	small G protein signaling modulator 3 homolog
33187at6656	Complete	TRINITY_DN107804_c0_g1_i1:2-1555	553.4	339	https://www.orthodb.org/v10?query=33187at6656	hormone receptor 4-like
33566at6656	Duplicated	TRINITY_DN697_c0_g1_i3:146-2218	965.4	565	https://www.orthodb.org/v10?query=33566at6656	ATP-dependent RNA helicase Ddx1
33566at6656	Duplicated	TRINITY_DN697_c0_g1_i4:146-2347	985.3	593	https://www.orthodb.org/v10?query=33566at6656	ATP-dependent RNA helicase Ddx1
33794at6656	Duplicated	TRINITY_DN1637_c0_g1_i16:128-1891	449.2	377	https://www.orthodb.org/v10?query=33794at6656	Nucleoside phosphorylase superfamily
33794at6656	Duplicated	TRINITY_DN1637_c0_g1_i1:128-1891	449.2	377	https://www.orthodb.org/v10?query=33794at6656	Nucleoside phosphorylase superfamily
33794at6656	Duplicated	TRINITY_DN1637_c0_g1_i4:155-1951	449.3	383	https://www.orthodb.org/v10?query=33794at6656	Nucleoside phosphorylase superfamily
33794at6656	Duplicated	TRINITY_DN1637_c0_g1_i5:29-1768	449.3	377	https://www.orthodb.org/v10?query=33794at6656	Nucleoside phosphorylase superfamily
33794at6656	Duplicated	TRINITY_DN1637_c0_g1_i7:6-1712	433.1	368	https://www.orthodb.org/v10?query=33794at6656	Nucleoside phosphorylase superfamily
33794at6656	Duplicated	TRINITY_DN1637_c0_g1_i9:128-1891	449.2	377	https://www.orthodb.org/v10?query=33794at6656	Nucleoside phosphorylase superfamily
34586at6656	Duplicated	TRINITY_DN718_c0_g1_i1:276-2192	536.7	369	https://www.orthodb.org/v10?query=34586at6656	menin
34586at6656	Duplicated	TRINITY_DN718_c0_g1_i2:276-2198	536.8	369	https://www.orthodb.org/v10?query=34586at6656	menin
34586at6656	Duplicated	TRINITY_DN718_c0_g1_i3:276-2198	536.7	369	https://www.orthodb.org/v10?query=34586at6656	menin
34586at6656	Duplicated	TRINITY_DN718_c0_g1_i4:276-2198	536.7	369	https://www.orthodb.org/v10?query=34586at6656	menin
34586at6656	Duplicated	TRINITY_DN718_c0_g1_i5:266-2182	536.9	369	https://www.orthodb.org/v10?query=34586at6656	menin
34586at6656	Duplicated	TRINITY_DN718_c0_g1_i7:276-1622	512.0	336	https://www.orthodb.org/v10?query=34586at6656	menin
34586at6656	Duplicated	TRINITY_DN718_c0_g1_i8:266-2188	536.6	369	https://www.orthodb.org/v10?query=34586at6656	menin
34917at6656	Duplicated	TRINITY_DN2017_c0_g3_i1:217-1572	383.1	307	https://www.orthodb.org/v10?query=34917at6656	endoplasmic reticulum lectin 1
34917at6656	Duplicated	TRINITY_DN2017_c0_g3_i5:217-1572	383.1	307	https://www.orthodb.org/v10?query=34917at6656	endoplasmic reticulum lectin 1
34917at6656	Duplicated	TRINITY_DN2017_c0_g3_i6:217-1572	383.1	307	https://www.orthodb.org/v10?query=34917at6656	endoplasmic reticulum lectin 1
35035at6656	Duplicated	TRINITY_DN6426_c0_g2_i4:175-2262	270.5	192	https://www.orthodb.org/v10?query=35035at6656	Rab5 GDP/GTP exchange factor
35035at6656	Duplicated	TRINITY_DN6426_c0_g2_i5:163-2250	270.5	192	https://www.orthodb.org/v10?query=35035at6656	Rab5 GDP/GTP exchange factor
35035at6656	Duplicated	TRINITY_DN6426_c0_g2_i6:175-2262	270.5	192	https://www.orthodb.org/v10?query=35035at6656	Rab5 GDP/GTP exchange factor
35548at6656	Duplicated	TRINITY_DN4479_c0_g1_i4:511-2280	481.2	364	https://www.orthodb.org/v10?query=35548at6656	digestive organ expansion factor homolog
35548at6656	Duplicated	TRINITY_DN4479_c0_g1_i5:538-2307	481.2	364	https://www.orthodb.org/v10?query=35548at6656	digestive organ expansion factor homolog
35548at6656	Duplicated	TRINITY_DN4479_c0_g1_i6:538-2307	481.2	364	https://www.orthodb.org/v10?query=35548at6656	digestive organ expansion factor homolog
35680at6656	Duplicated	TRINITY_DN3286_c0_g1_i1:62-2451	449.3	406	https://www.orthodb.org/v10?query=35680at6656	probable tRNA (uracil-O(2)-)-methyltransferase
